编号,片段名,文本,语言,中文,label,音频路径,answer
59622,电视剧9 EP13,,英语,我想好好给你调理调理身体,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_31_44,000_00_31_45,919.wav",I want to take good care of you.
59623,电视剧9 EP13,,马来语,我就是前两天身体不太舒服都好了,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_31_48,199_00_31_51,399.wav",Saya hanya tidak sihat dua hari lalu dan saya baik-baik saja
59624,电视剧9 EP13,,英语,我就是前两天身体不太舒服都好了,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_31_48,199_00_31_51,399.wav",I just felt unwell a few days ago.
59625,电视剧9 EP13,,马来语,我还想着说明天就上班了呢,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_31_51,560_00_31_54,000.wav",Saya masih berfikir untuk pergi bekerja esok
59626,电视剧9 EP13,,英语,我还想着说明天就上班了呢,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_31_51,560_00_31_54,000.wav",I was thinking I'd go to work tomorrow.
59627,电视剧9 EP13,,马来语,你不是还有假期吗,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_31_56,919_00_31_58,120.wav",Bukankah anda masih mempunyai cuti?
59628,电视剧9 EP13,,英语,你不是还有假期吗,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_31_56,919_00_31_58,120.wav","You're on vacation, right?"
59629,电视剧9 EP13,,马来语,都好了就去上班呗,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_31_59,199_00_32_01,239.wav","Jika semuanya baik-baik saja, pergi bekerja"
59630,电视剧9 EP13,,英语,都好了就去上班呗,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_31_59,199_00_32_01,239.wav","If you're fine, go to work."
59631,电视剧9 EP13,,马来语,能不能喝杯咖啡呀,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_32_09,040_00_32_10,719.wav",Bolehkah saya minum secawan kopi?
59632,电视剧9 EP13,,英语,能不能喝杯咖啡呀,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_32_09,040_00_32_10,719.wav",Can I have a cup of coffee
59633,电视剧9 EP13,,马来语,不能喝咖啡,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_32_11,919_00_32_12,600.wav",Tak boleh minum kopi.
59634,电视剧9 EP13,,英语,不能喝咖啡,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_32_11,919_00_32_12,600.wav",I can't drink coffee.
59635,电视剧9 EP13,,马来语,你喝什么咖啡呀,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_32_12,600_00_32_14,120.wav",Mengapa awak nak minum kopi?
59636,电视剧9 EP13,,英语,你喝什么咖啡呀,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_32_12,600_00_32_14,120.wav",Why do you drink coffee?
59637,电视剧9 EP13,,马来语,这个豆浆是我自己磨的,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_32_14,439_00_32_16,439.wav",Saya membuat susu soya ini sendiri
59638,电视剧9 EP13,,英语,这个豆浆是我自己磨的,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_32_14,439_00_32_16,439.wav",I made this soybean milk myself.
59639,电视剧9 EP13,,马来语,都开了好几回可香了不像外面那些豆浆掺了那么多水,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_32_16,560_00_32_20,639.wav",Ia telah dibuka beberapa kali dan sangat wangi. Ia tidak seperti susu soya di luar yang dicampur dengan begitu banyak air
59640,电视剧9 EP13,,英语,都开了好几回可香了不像外面那些豆浆掺了那么多水,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_32_16,560_00_32_20,639.wav","It's been opened several times and smells good. Unlike those soy milk outside, which is mixed with so much water"
59641,电视剧9 EP13,,马来语,弟妹你不会是怀上了吧,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_32_54,320_00_32_57,919.wav",Adakah awak mengandung?
59642,电视剧9 EP13,,英语,弟妹你不会是怀上了吧,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_32_54,320_00_32_57,919.wav","Meng'an, are you pregnant?"
59643,电视剧9 EP13,,马来语,怪我了我没看出来,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_33_01,840_00_33_03,800.wav","Salahkan saya, saya tidak perasan"
59644,电视剧9 EP13,,英语,怪我了我没看出来,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_33_01,840_00_33_03,800.wav",I'm sorry. I didn't notice.
59645,电视剧9 EP13,,马来语,这你们怎么也不说呢,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_33_05,639_00_33_07,560.wav",Mengapa kamu tak beritahu saya?
59646,电视剧9 EP13,,英语,这你们怎么也不说呢,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_33_05,639_00_33_07,560.wav",Why didn't you tell me?
59647,电视剧9 EP13,,马来语,之前不是那不太稳定就都没说,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_33_08,320_00_33_13,360.wav",Saya tidak berkata apa-apa sebelum ini kerana ia tidak stabil
59648,电视剧9 EP13,,英语,之前不是那不太稳定就都没说,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_33_08,320_00_33_13,360.wav",I didn't tell you before because it was unstable.
59649,电视剧9 EP13,,马来语,那静姐知道吗,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_33_14,199_00_33_15,320.wav",Adakah Kak Jing tahu?
59650,电视剧9 EP13,,英语,那静姐知道吗,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_33_14,199_00_33_15,320.wav",Does Jing know?
59651,电视剧9 EP13,,马来语,连他父母不都没说,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_33_16,560_00_33_17,959.wav",Malah ibu bapanya tidak mengatakannya
59652,电视剧9 EP13,,英语,连他父母不都没说,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_33_16,560_00_33_17,959.wav",Even his parents didn't tell him.
59653,电视剧9 EP13,,马来语,那我明白了,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_33_18,560_00_33_19,399.wav",Kemudian saya faham
59654,电视剧9 EP13,,英语,那我明白了,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_33_18,560_00_33_19,399.wav",I see.
59655,电视剧9 EP13,,马来语,免得空欢喜,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_33_22,760_00_33_23,919.wav",Jangan bergembira dengan sia-sia
59656,电视剧9 EP13,,英语,免得空欢喜,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_33_22,760_00_33_23,919.wav",so as not to be disappointed.
59657,电视剧9 EP13,,马来语,那你现在不能吃油腻的,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_33_25,600_00_33_26,840.wav",Awak tak boleh makan makanan berminyak.
59658,电视剧9 EP13,,英语,那你现在不能吃油腻的,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_33_25,600_00_33_26,840.wav",You can't eat greasy food now.
59659,电视剧9 EP13,,马来语,我去给你握个蛋,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_33_26,959_00_33_27,719.wav",Saya akan pegang telur untuk awak
59660,电视剧9 EP13,,英语,我去给你握个蛋,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_33_26,959_00_33_27,719.wav",I'll hold your egg.
59661,电视剧9 EP13,,马来语,全世界要知道了,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_33_32,800_00_33_34,040.wav",Semua orang akan tahu
59662,电视剧9 EP13,,英语,全世界要知道了,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_33_32,800_00_33_34,040.wav",The whole world will know.
59663,电视剧9 EP13,,马来语,准备准备吧,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_33_34,399_00_33_35,399.wav","Bersedia, bersedia"
59664,电视剧9 EP13,,英语,准备准备吧,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_33_34,399_00_33_35,399.wav",Get ready.
59665,电视剧9 EP13,,马来语,春天里那个百花香啷哩个啷哩个啷哩个老婆,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_33_43,479_00_33_48,600_chinesetts.wav",isteri yang sentiasa menghias rumah pada musim bunga.
59666,电视剧9 EP13,,英语,春天里那个百花香啷哩个啷哩个啷哩个老婆,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_33_43,479_00_33_48,600_chinesetts.wav",A wife who smells like flowers in spring
59667,电视剧9 EP13,,马来语,我出去一趟啊,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_33_50,479_00_33_51,439.wav",Saya keluar sebentar.
59668,电视剧9 EP13,,英语,我出去一趟啊,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_33_50,479_00_33_51,439.wav",I'm going out for a while.
59669,电视剧9 EP13,,马来语,你心情不错呀,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_33_51,959_00_33_53,239.wav",Awak nampak gembira.
59670,电视剧9 EP13,,英语,你心情不错呀,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_33_51,959_00_33_53,239.wav",You're in a good mood.
59671,电视剧9 EP13,,马来语,老婆我去见个人,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_33_54,719_00_33_56,520.wav","Sayang, saya perlu berjumpa dengan seseorang."
59672,电视剧9 EP13,,英语,老婆我去见个人,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_33_54,719_00_33_56,520.wav","Honey, I'm going to meet someone."
59673,电视剧9 EP13,,马来语,穿的那么一本正经,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_33_59,919_00_34_01,280.wav",Berpakaian begitu serius
59674,电视剧9 EP13,,英语,穿的那么一本正经,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_33_59,919_00_34_01,280.wav",Dressed so formally.
59675,电视剧9 EP13,,马来语,见了重要客户,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_34_02,360_00_34_03,879.wav",Bertemu pelanggan penting
59676,电视剧9 EP13,,英语,见了重要客户,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_34_02,360_00_34_03,879.wav",I'm meeting an important client.
59677,电视剧9 EP13,,马来语,你也重要老婆,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_34_10,520_00_34_11,719.wav",Awak juga isteri yang penting.
59678,电视剧9 EP13,,英语,你也重要老婆,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_34_10,520_00_34_11,719.wav",You're an important wife too.
59679,电视剧9 EP13,,马来语,我的心里只有你绝对没有她,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_34_14,120_00_34_16,199.wav","Hanya awak dalam hati saya, tiada sesiapa pun."
59680,电视剧9 EP13,,英语,我的心里只有你绝对没有她,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_34_14,120_00_34_16,199.wav",You're the only one in my heart. There's no one else.
59681,电视剧9 EP13,,马来语,我一定快去快回,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_34_16,920_00_34_18,759.wav",Saya pasti akan pergi dan kembali dengan cepat
59682,电视剧9 EP13,,英语,我一定快去快回,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_34_16,920_00_34_18,759.wav",I'll be right back.
59683,电视剧9 EP13,,马来语,贾总是带这两样礼品吗,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_34_27,960_00_34_30,199.wav",Adakah Jia sentiasa membawa dua hadiah ini?
59684,电视剧9 EP13,,英语,贾总是带这两样礼品吗,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_34_27,960_00_34_30,199.wav",Do you always bring these two gifts?
59685,电视剧9 EP13,,马来语,来香姐你来一下,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_34_38,239_00_34_41,120.wav","Kak Xiang, tolonglah."
59686,电视剧9 EP13,,英语,来香姐你来一下,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_34_38,239_00_34_41,120.wav","Come here, Xiang."
59687,电视剧9 EP13,,马来语,我跟你说啊这是一个平板电脑这是一个手机,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_34_52,279_00_34_56,319.wav","Biar saya beritahu awak, ini adalah tablet, ini adalah telefon bimbit"
59688,电视剧9 EP13,,英语,我跟你说啊这是一个平板电脑这是一个手机,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_34_52,279_00_34_56,319.wav","I'm telling you, this is a tablet, this is a mobile phone"
59689,电视剧9 EP13,,马来语,你呢回头寄给大明和平平,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_34_56,319_00_34_58,719.wav",Awak pula hantar kepada Da Ming dan minta dia simpan.
59690,电视剧9 EP13,,英语,你呢回头寄给大明和平平,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_34_56,319_00_34_58,719.wav",You can send it to Daming and Pingping later
59691,电视剧9 EP13,,马来语,孩子都大了肯定能用得上,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_34_58,920_00_35_00,600.wav","Anak-anak sudah besar, pasti boleh menggunakannya."
59692,电视剧9 EP13,,英语,孩子都大了肯定能用得上,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_34_58,920_00_35_00,600.wav",They'll definitely be useful when the kids are older.
59693,电视剧9 EP13,,马来语,我我不这个太贵重了,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_35_00,600_00_35_02,120.wav",Saya tidak fikir ini terlalu mahal
59694,电视剧9 EP13,,英语,我我不这个太贵重了,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_35_00,600_00_35_02,120.wav",I'm not worthy of this.
59695,电视剧9 EP13,,马来语,这我可不能要弟妹,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_35_02,120_00_35_03,440.wav",Saya tak boleh terima adik lelaki atau perempuan.
59696,电视剧9 EP13,,英语,这我可不能要弟妹,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_35_02,120_00_35_03,440.wav",I can't take it.
59697,电视剧9 EP13,,马来语,不是新的是我们以前用过的,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_35_04,400_00_35_06,719.wav","Bukan yang baru, tetapi yang kami pernah gunakan sebelum ini"
59698,电视剧9 EP13,,英语,不是新的是我们以前用过的,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_35_04,400_00_35_06,719.wav","It's not new, we've used it before."
59699,电视剧9 EP13,,马来语,你呢回头就给俩孩子都寄走,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_35_06,759_00_35_09,080.wav",Hantar kepada kedua-dua anak awak.
59700,电视剧9 EP13,,英语,你呢回头就给俩孩子都寄走,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_35_06,759_00_35_09,080.wav",You can send it to the two kids later
59701,电视剧9 EP13,,马来语,这孩子上学老用得着这个,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_35_12,040_00_35_14,600.wav",Kanak-kanak ini sentiasa menggunakan ini di sekolah
59702,电视剧9 EP13,,英语,这孩子上学老用得着这个,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_35_12,040_00_35_14,600.wav",She needs this for school.
59703,电视剧9 EP13,,马来语,我一直没舍得给她买,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_35_14,600_00_35_16,040.wav",Saya tidak pernah tergamak untuk membelinya untuknya
59704,电视剧9 EP13,,英语,我一直没舍得给她买,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_35_14,600_00_35_16,040.wav",I've never bought it for her.
59705,电视剧9 EP13,,马来语,太感谢了啊,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_35_16,239_00_35_17,319.wav",Terima kasih banyak-banyak
59706,电视剧9 EP13,,英语,太感谢了啊,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_35_16,239_00_35_17,319.wav",Thank you so much.
59707,电视剧9 EP13,,马来语,不用买了有了,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_35_17,319_00_35_18,520.wav","Tak perlu beli lagi, ada di sini."
59708,电视剧9 EP13,,英语,不用买了有了,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_35_17,319_00_35_18,520.wav",No need to buy it.
59709,电视剧9 EP13,,马来语,来这里呢还有两千块钱,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_35_19,239_00_35_21,719.wav",Saya ada dua ribu yuan untuk datang ke sini
59710,电视剧9 EP13,,英语,来这里呢还有两千块钱,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_35_19,239_00_35_21,719.wav","I've got 2,000 yuan here."
59711,电视剧9 EP13,,马来语,这个我真不能要弟妹,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_35_22,480_00_35_24,120.wav",Saya benar-benar tak boleh menerima adik lelaki atau perempuan.
59712,电视剧9 EP13,,英语,这个我真不能要弟妹,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_35_22,480_00_35_24,120.wav",I really can't take this.
59713,电视剧9 EP13,,马来语,你说我在这儿又吃又住的,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_35_24,120_00_35_25,600.wav",Awak kata saya makan dan tinggal di sini
59714,电视剧9 EP13,,英语,你说我在这儿又吃又住的,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_35_24,120_00_35_25,600.wav",I'm eating and staying here.
59715,电视剧9 EP13,,马来语,你不跟我要钱就已经很好了,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_35_25,600_00_35_27,279.wav",Sudah memadai awak tak minta wang daripada saya.
59716,电视剧9 EP13,,英语,你不跟我要钱就已经很好了,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_35_25,600_00_35_27,279.wav",It's already a big favor that you're not asking me for money.
59717,电视剧9 EP13,,马来语,钱我坚决不能要,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_35_27,279_00_35_28,520.wav",Saya tegas tidak boleh meminta wang
59718,电视剧9 EP13,,英语,钱我坚决不能要,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_35_27,279_00_35_28,520.wav",I can't take the money.
59719,电视剧9 EP13,,马来语,你要不想要这个钱呢就拿这个钱去买菜,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_35_28,600_00_35_31,639.wav","Jika anda tidak mahu wang ini, gunakan wang ini untuk membeli runcit"
59720,电视剧9 EP13,,英语,你要不想要这个钱呢就拿这个钱去买菜,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_35_28,600_00_35_31,639.wav","If you don't want the money, use it to buy groceries."
59721,电视剧9 EP13,,马来语,反正你买什么我们一家三口就吃什么,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_35_32,000_00_35_34,839.wav","Apa-apa pun, kita bertiga akan makan apa yang awak beli."
59722,电视剧9 EP13,,英语,反正你买什么我们一家三口就吃什么,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_35_32,000_00_35_34,839.wav",We'll eat whatever you buy.
59723,电视剧9 EP13,,马来语,以前你不也这样吗,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_35_34,839_00_35_36,199.wav",Bukankah anda pernah melakukan ini sebelum ini?
59724,电视剧9 EP13,,英语,以前你不也这样吗,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_35_34,839_00_35_36,199.wav",You used to do the same.
59725,电视剧9 EP13,,马来语,这可是我的拿手活,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_35_37,040_00_35_38,199.wav",Ini adalah kemahiran saya
59726,电视剧9 EP13,,英语,这可是我的拿手活,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_35_37,040_00_35_38,199.wav",This is my specialty.
59727,电视剧9 EP13,,马来语,那我就不客气了啊,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_35_39,080_00_35_40,199.wav",Kemudian saya dialu-alukan
59728,电视剧9 EP13,,英语,那我就不客气了啊,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_35_39,080_00_35_40,199.wav",I'll take it.
59729,电视剧9 EP13,,马来语,也不知道你在这能干几天,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_35_41,040_00_35_43,199.wav",Saya tidak tahu berapa hari anda boleh berada di sini
59730,电视剧9 EP13,,英语,也不知道你在这能干几天,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_35_41,040_00_35_43,199.wav",I don't know how long you'll be here.
59731,电视剧9 EP13,,马来语,现在这家政公司啊都可缺人了,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_35_43,679_00_35_46,639.wav","Sekarang, syarikat pengurusan rumah tangga kekurangan kakitangan."
59732,电视剧9 EP13,,英语,现在这家政公司啊都可缺人了,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_35_43,679_00_35_46,639.wav",Now this company is short-staffed.
59733,电视剧9 EP13,,马来语,估计要不了两天你就得走了,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_35_46,799_00_35_48,839.wav",Saya rasa anda perlu pergi dalam masa kurang daripada dua hari
59734,电视剧9 EP13,,英语,估计要不了两天你就得走了,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_35_46,799_00_35_48,839.wav",You'll probably leave in a couple of days.
59735,电视剧9 EP13,,马来语,弟妹啊你妹妹那边真不缺人啊,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_35_51,000_00_35_54,600.wav","Adik, kakak awak memang tak kekurangan orang."
59736,电视剧9 EP13,,英语,弟妹啊你妹妹那边真不缺人啊,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_35_51,000_00_35_54,600.wav","Meng'an, your sister has a lot of help."
59737,电视剧9 EP13,,马来语,不缺他都安排好了,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_35_55,239_00_35_56,799.wav","Tidak, dia telah mengatur semuanya"
59738,电视剧9 EP13,,英语,不缺他都安排好了,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_35_55,239_00_35_56,799.wav",He's not short on it. He's got it all arranged.
59739,电视剧9 EP13,,马来语,你也知道的欣欣那个人也是很难伺候的,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_35_57,759_00_36_00,759.wav","Sebenarnya,"
59740,电视剧9 EP13,,英语,你也知道的欣欣那个人也是很难伺候的,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_35_57,759_00_36_00,759.wav","You know, Xin is a hard woman to please."
59741,电视剧9 EP13,,马来语,其实我还是想给自己家里人干,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_36_02,400_00_36_06,199.wav","Sebenarnya, saya masih mahu melakukannya untuk keluarga saya"
59742,电视剧9 EP13,,英语,其实我还是想给自己家里人干,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_36_02,400_00_36_06,199.wav",I still want to do it for my family.
59743,电视剧9 EP13,,马来语,钱不钱的都无所谓,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_36_06,279_00_36_07,639.wav",Wang tidak penting sama ada wang atau tidak
59744,电视剧9 EP13,,英语,钱不钱的都无所谓,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_36_06,279_00_36_07,639.wav",I don't care about the money.
59745,电视剧9 EP13,,马来语,给个吃喝就行了,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_36_08,279_00_36_09,679.wav",Beri saya makanan dan minuman
59746,电视剧9 EP13,,英语,给个吃喝就行了,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_36_08,279_00_36_09,679.wav",Just give me food and drink
59747,电视剧9 EP13,,马来语,那怎么行呢,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_36_09,799_00_36_10,719.wav",Bagaimana itu boleh berfungsi?
59748,电视剧9 EP13,,英语,那怎么行呢,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_36_09,799_00_36_10,719.wav",How can that be?
59749,电视剧9 EP13,,马来语,谁出来打工不是为了挣点钱呀,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_36_10,719_00_36_13,199.wav",Siapa yang keluar bekerja bukan untuk mencari wang?
59750,电视剧9 EP13,,英语,谁出来打工不是为了挣点钱呀,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_36_10,719_00_36_13,199.wav",Who goes out to work not to earn some money?
59751,电视剧9 EP13,,马来语,明天呢我就陪你去趟家政公司咱们去登个记,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_36_14,759_00_36_18,040.wav","Esok, saya akan menemani awak pergi ke syarikat pengurusan rumah tangga"
59752,电视剧9 EP13,,英语,明天呢我就陪你去趟家政公司咱们去登个记,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_36_14,759_00_36_18,040.wav","Tomorrow, I'll go with you to the company to register."
59753,电视剧9 EP13,,马来语,回头有合适的人家我也陪你去看看把把关,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_36_18,560_00_36_22,000.wav",Saya akan menemani awak untuk melihat keluarga yang sesuai nanti
59754,电视剧9 EP13,,英语,回头有合适的人家我也陪你去看看把把关,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_36_18,560_00_36_22,000.wav","If there's a suitable family, I'll go with you to see if it's suitable."
