编号,片段名,文本,语言,中文,label,音频路径,answer
58905,电视剧9 EP13,,马来语,自己身体都照顾不好,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_03_41,759_00_03_43,039.wav","Translate this from Chinese to Malay:
Chinese: 自己身体都照顾不好
Malay: tak jaga kesihatan diri dengan baik,"
58906,电视剧9 EP13,,英语,自己身体都照顾不好,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_03_41,759_00_03_43,039.wav",You can't even take care of your own body
58907,电视剧9 EP13,,马来语,身体都不舒服还不躺床上休息,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_03_43,360_00_03_45,400.wav","Translate this from Chinese to Malay:
Chinese: 身体都不舒服还不躺床上休息
Malay: Badan saya tak sihat,
tapi saya tak rehat di atas katil."
58908,电视剧9 EP13,,英语,身体都不舒服还不躺床上休息,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_03_43,360_00_03_45,400.wav",You are not comfortable and you still do not lie down on the bed to rest.
58909,电视剧9 EP13,,马来语,这还好是我回来了,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_03_45,839_00_03_47,120.wav","Translate this from Chinese to Malay:
Chinese: 这还好是我回来了
Malay: Nasib baik saya kembali"
58910,电视剧9 EP13,,英语,这还好是我回来了,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_03_45,839_00_03_47,120.wav",This is okay because I'm back
58911,电视剧9 EP13,,马来语,还能照顾照顾你俩,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_03_47,200_00_03_48,279.wav","Translate this from Chinese to Malay:
Chinese: 还能照顾照顾你俩
Malay: Saya masih boleh menjaga kamu berdua"
58912,电视剧9 EP13,,英语,还能照顾照顾你俩,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_03_47,200_00_03_48,279.wav",I can still take care of you both
58913,电视剧9 EP13,,马来语,我下去买粥买药,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_03_48,640_00_03_49,640.wav","Translate this from Chinese to Malay:
Chinese: 我下去买粥买药
Malay: Saya akan turun membeli bubur dan ubat"
58914,电视剧9 EP13,,英语,我下去买粥买药,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_03_48,640_00_03_49,640.wav",I will go down and buy porridge and medicine
58915,电视剧9 EP13,,马来语,你俩好好休息,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_03_49,640_00_03_50,719.wav","Translate this from Chinese to Malay:
Chinese: 你俩好好休息
Malay: Kamu berdua berehat dengan baik"
58916,电视剧9 EP13,,英语,你俩好好休息,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_03_49,640_00_03_50,719.wav",You two take a good rest
58917,电视剧9 EP13,,马来语,太不让人省心了,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_03_54,439_00_03_55,640.wav","Translate this from Chinese to Malay:
Chinese: 太不让人省心了
Malay: Sangat melegakan"
58918,电视剧9 EP13,,英语,太不让人省心了,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_03_54,439_00_03_55,640.wav",It's too reassuring
58919,电视剧9 EP13,,马来语,还真病了你,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_04_05,599_00_04_06,879.wav","Translate this from Chinese to Malay:
Chinese: 还真病了你
Malay: Awak benar-benar jatuh sakit?"
58920,电视剧9 EP13,,英语,还真病了你,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_04_05,599_00_04_06,879.wav",You really got sick
58921,电视剧9 EP13,,马来语,不这次是面,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_04_37,559_00_04_38,519.wav","Translate this from Chinese to Malay:
Chinese: 不这次是面
Malay: Tidak, kali ini ia adalah mi"
58922,电视剧9 EP13,,英语,不这次是面,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_04_37,559_00_04_38,519.wav","No, this time it's noodles"
58923,电视剧9 EP13,,马来语,你不是低血糖吗清新碳水吃了升糖快,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_04_40,840_00_04_43,399.wav","Translate this from Chinese to Malay:
Chinese: 你不是低血糖吗清新碳水吃了升糖快
Malay: Bukankah gula darah awak rendah?
Karbohidrat semula jadi
akan naikkan gula darah dengan cepat."
58924,电视剧9 EP13,,英语,你不是低血糖吗清新碳水吃了升糖快,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_04_40,840_00_04_43,399.wav",Bukankah gula darah anda rendah? Karbonhidrat segar akan menaikkan gula darah dengan cepat
58925,电视剧9 EP13,,马来语,不好意思啊总是麻烦你,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_04_44,759_00_04_46,399.wav","Translate this from Chinese to Malay:
Chinese: 不好意思啊总是麻烦你
Malay: Maaf, saya selalu menyusahkan awak"
58926,电视剧9 EP13,,英语,不好意思啊总是麻烦你,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_04_44,759_00_04_46,399.wav","I'm sorry, I'm always bothering you"
58927,电视剧9 EP13,,马来语,我小时候不舒服了外公就给我煮碗面吃了就好了,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_04_47,160_00_04_50,680.wav","Translate this from Chinese to Malay:
Chinese: 我小时候不舒服了外公就给我煮碗面吃了就好了
Malay: Apabila saya tidak sihat semasa saya kecil, datuk saya akan memasak semangkuk mee untuk saya dan saya akan makan."
58928,电视剧9 EP13,,英语,我小时候不舒服了外公就给我煮碗面吃了就好了,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_04_47,160_00_04_50,680.wav","When I was unwell as a child, my grandfather would cook me a bowl of noodles and I would be fine."
58929,电视剧9 EP13,,马来语,好谢谢了,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_04_50,959_00_04_52,360.wav","Translate this from Chinese to Malay:
Chinese: 好谢谢了
Malay: Baik, terima kasih."
58930,电视剧9 EP13,,英语,好谢谢了,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_04_50,959_00_04_52,360.wav","Okay, terima kasih"
58931,电视剧9 EP13,,马来语,那个我不打扰你了,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_04_55,600_00_04_57,240.wav","Translate this from Chinese to Malay:
Chinese: 那个我不打扰你了
Malay: Saya tak mengganggu awak lagi."
58932,电视剧9 EP13,,英语,那个我不打扰你了,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_04_55,600_00_04_57,240.wav",Saya tak mengganggu awak lagi.
58933,电视剧9 EP13,,马来语,这这不是没到饭点吗,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_05_25,720_00_05_27,999.wav","Translate this from Chinese to Malay:
Chinese: 这这不是没到饭点吗
Malay: Bukankah sudah tiba masanya untuk makan?"
58934,电视剧9 EP13,,英语,这这不是没到饭点吗,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_05_25,720_00_05_27,999.wav",Bukankah sudah tiba masanya untuk makan?
58935,电视剧9 EP13,,马来语,那你就不想喝了呗,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_05_29,759_00_05_31,079.wav","Translate this from Chinese to Malay:
Chinese: 那你就不想喝了呗
Malay: Kemudian anda tidak mahu meminumnya?"
58936,电视剧9 EP13,,英语,那你就不想喝了呗,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_05_29,759_00_05_31,079.wav",Then you don’t want to drink it
58937,电视剧9 EP13,,马来语,行了行了给我吧,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_05_39,720_00_05_40,720.wav","Translate this from Chinese to Malay:
Chinese: 行了行了给我吧
Malay: Okay, okay, berikan kepada saya"
58938,电视剧9 EP13,,英语,行了行了给我吧,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_05_39,720_00_05_40,720.wav","Okay, okay, give it to me"
58939,电视剧9 EP13,,马来语,那还有药,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_05_43,040_00_05_43,600.wav","Translate this from Chinese to Malay:
Chinese: 那还有药
Malay: Ada lagi ubat"
58940,电视剧9 EP13,,英语,那还有药,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_05_43,040_00_05_43,600.wav",Then there are medicines
58941,电视剧9 EP13,,马来语,一会儿你俩记得吃啦,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_05_44,199_00_05_45,399.wav","Translate this from Chinese to Malay:
Chinese: 一会儿你俩记得吃啦
Malay: Ingat makan nanti."
58942,电视剧9 EP13,,英语,一会儿你俩记得吃啦,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_05_44,199_00_05_45,399.wav",Ingat makan nanti.
58943,电视剧9 EP13,,马来语,你妈不吃药,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_05_45,959_00_05_46,759.wav","Translate this from Chinese to Malay:
Chinese: 你妈不吃药
Malay: Mak awak tak makan ubat,"
58944,电视剧9 EP13,,英语,你妈不吃药,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_05_45,959_00_05_46,759.wav",Your mother does not take medicine
58945,电视剧9 EP13,,马来语,你妈吃过了十二个小时的,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_05_51,519_00_05_53,639.wav","Translate this from Chinese to Malay:
Chinese: 你妈吃过了十二个小时的
Malay: Ibu awak telah makan selama dua belas jam"
58946,电视剧9 EP13,,英语,你妈吃过了十二个小时的,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_05_51,519_00_05_53,639.wav",Your mother has been eating for twelve hours
58947,电视剧9 EP13,,马来语,我是可以啊,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_05_59,360_00_06_00,040.wav","Translate this from Chinese to Malay:
Chinese: 我是可以啊
Malay: Saya boleh melakukannya"
58948,电视剧9 EP13,,英语,我是可以啊,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_05_59,360_00_06_00,040.wav",Saya boleh melakukannya
58949,电视剧9 EP13,,马来语,我虽然感冒症状轻但是我需要吃药,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_06_00,360_00_06_02,720.wav","Translate this from Chinese to Malay:
Chinese: 我虽然感冒症状轻但是我需要吃药
Malay: Walaupun saya mempunyai gejala selsema yang ringan, saya perlu mengambil ubat"
58950,电视剧9 EP13,,英语,我虽然感冒症状轻但是我需要吃药,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_06_00,360_00_06_02,720.wav","Although I have mild cold symptoms, I need to take medicine"
58951,电视剧9 EP13,,马来语,一会记得把药吃了,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_06_04,360_00_06_05,280.wav","Translate this from Chinese to Malay:
Chinese: 一会记得把药吃了
Malay: Ingat untuk makan ubat nanti"
58952,电视剧9 EP13,,英语,一会记得把药吃了,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_06_04,360_00_06_05,280.wav",Remember to take the medicine later
58953,电视剧9 EP13,,马来语,我们就这样躺着,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_06_13,519_00_06_15,120.wav","Translate this from Chinese to Malay:
Chinese: 我们就这样躺着
Malay: Kami hanya berbaring seperti ini"
58954,电视剧9 EP13,,英语,我们就这样躺着,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_06_13,519_00_06_15,120.wav",We just lay here like this
58955,电视剧9 EP13,,马来语,我肯定是得一直躺着呀,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_06_18,439_00_06_20,280.wav","Translate this from Chinese to Malay:
Chinese: 我肯定是得一直躺着呀
Malay: Saya pasti perlu berbaring sepanjang masa"
58956,电视剧9 EP13,,英语,我肯定是得一直躺着呀,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_06_18,439_00_06_20,280.wav",I must lie down all the time
58957,电视剧9 EP13,,马来语,你要不就陪我躺会儿,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_06_21,720_00_06_25,040.wav","Translate this from Chinese to Malay:
Chinese: 你要不就陪我躺会儿
Malay: Apa kata awak berbaring bersama saya?"
58958,电视剧9 EP13,,英语,你要不就陪我躺会儿,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_06_21,720_00_06_25,040.wav",Why don't you just lie down with me for a while?
58959,电视剧9 EP13,,马来语,媳妇儿躺会儿吧,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_06_27,160_00_06_30,519.wav","Translate this from Chinese to Malay:
Chinese: 媳妇儿躺会儿吧
Malay: Sayang, baringlah sebentar."
58960,电视剧9 EP13,,英语,媳妇儿躺会儿吧,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_06_27,160_00_06_30,519.wav","Sayang, baringlah sebentar."
58961,电视剧9 EP13,,马来语,吃上闺女买的粥了,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_06_37,439_00_06_39,399.wav","Translate this from Chinese to Malay:
Chinese: 吃上闺女买的粥了
Malay: makan bubur yang anak kita beli."
58962,电视剧9 EP13,,英语,吃上闺女买的粥了,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_06_37,439_00_06_39,399.wav",I ate the porridge that my daughter bought
58963,电视剧9 EP13,,马来语,要是能有口咸菜就更好了,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_06_42,800_00_06_44,800.wav","Translate this from Chinese to Malay:
Chinese: 要是能有口咸菜就更好了
Malay: Kalau ada sayur masin lagi bagus."
58964,电视剧9 EP13,,英语,要是能有口咸菜就更好了,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_06_42,800_00_06_44,800.wav",It would be better if there were some salty vegetables.
58965,电视剧9 EP13,,马来语,兄弟我来收拾,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_07_09,840_00_07_11,720.wav","Translate this from Chinese to Malay:
Chinese: 兄弟我来收拾
Malay: Abang, saya akan membersihkannya"
58966,电视剧9 EP13,,英语,兄弟我来收拾,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_07_09,840_00_07_11,720.wav","Brother, I'll clean it up"
58967,电视剧9 EP13,,马来语,好好休息去,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_07_15,439_00_07_16,280.wav","Translate this from Chinese to Malay:
Chinese: 好好休息去
Malay: Pergi berehat dengan baik"
58968,电视剧9 EP13,,英语,好好休息去,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_07_15,439_00_07_16,280.wav",Go and rest well
58969,电视剧9 EP13,,马来语,你知道东西放哪儿吗,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_07_18,680_00_07_20,199.wav","Translate this from Chinese to Malay:
Chinese: 你知道东西放哪儿吗
Malay: Adakah anda tahu di mana untuk meletakkan sesuatu?"
58970,电视剧9 EP13,,英语,你知道东西放哪儿吗,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_07_18,680_00_07_20,199.wav",Do you know where to put things?
58971,电视剧9 EP13,,马来语,我放完我就知道了,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_07_21,600_00_07_22,879.wav","Translate this from Chinese to Malay:
Chinese: 我放完我就知道了
Malay: Saya akan tahu selepas habis."
58972,电视剧9 EP13,,英语,我放完我就知道了,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_07_21,600_00_07_22,879.wav",I'll know when I'm done.
58973,电视剧9 EP13,,马来语,我就纳了闷了,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_07_23,559_00_07_24,680.wav","Translate this from Chinese to Malay:
Chinese: 我就纳了闷了
Malay: Saya keliru"
58974,电视剧9 EP13,,英语,我就纳了闷了,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_07_23,559_00_07_24,680.wav",Saya keliru
58975,电视剧9 EP13,,马来语,你买这么多东西干嘛呀,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_07_24,920_00_07_26,559.wav","Translate this from Chinese to Malay:
Chinese: 你买这么多东西干嘛呀
Malay: Kenapa awak beli begitu banyak barang?"
58976,电视剧9 EP13,,英语,你买这么多东西干嘛呀,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_07_24,920_00_07_26,559.wav",Why did you buy so many things?
58977,电视剧9 EP13,,马来语,你吃得完吗这么多,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_07_29,040_00_07_30,399.wav","Translate this from Chinese to Malay:
Chinese: 你吃得完吗这么多
Malay: Bolehkah anda menghabiskannya? Begitu banyak"
58978,电视剧9 EP13,,英语,你吃得完吗这么多,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_07_29,040_00_07_30,399.wav",Can you finish all this food?
58979,电视剧9 EP13,,马来语,你妈妈她是不是病了,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_07_32,079_00_07_33,759.wav","Translate this from Chinese to Malay:
Chinese: 你妈妈她是不是病了
Malay: Adakah ibu awak sakit?"
58980,电视剧9 EP13,,英语,你妈妈她是不是病了,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_07_32,079_00_07_33,759.wav",Adakah ibu awak sakit?
58981,电视剧9 EP13,,马来语,一个病人是不是需要补充点营养啊,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_07_34,160_00_07_36,840.wav","Translate this from Chinese to Malay:
Chinese: 一个病人是不是需要补充点营养啊
Malay: Adakah pesakit memerlukan
makanan berkhasiat tambahan?"
58982,电视剧9 EP13,,英语,一个病人是不是需要补充点营养啊,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_07_34,160_00_07_36,840.wav","A patient needs additional nutrition, right?"
58983,电视剧9 EP13,,马来语,病人得需要吃清淡点,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_07_37,079_00_07_38,519.wav","Translate this from Chinese to Malay:
Chinese: 病人得需要吃清淡点
Malay: Pesakit perlu makan makanan ringan"
58984,电视剧9 EP13,,英语,病人得需要吃清淡点,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_07_37,079_00_07_38,519.wav",The patient needs to eat something light
58985,电视剧9 EP13,,马来语,给你买的什么午餐肉还有什么火腿肠,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_07_38,519_00_07_42,160.wav","Translate this from Chinese to Malay:
Chinese: 给你买的什么午餐肉还有什么火腿肠
Malay: Apa yang anda beli untuk anda untuk makan tengah hari dan ham?"
58986,电视剧9 EP13,,英语,给你买的什么午餐肉还有什么火腿肠,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_07_38,519_00_07_42,160.wav",What luncheon meat and ham did I buy for you?
58987,电视剧9 EP13,,马来语,能吃我能吃,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_07_42,600_00_07_43,680.wav","Translate this from Chinese to Malay:
Chinese: 能吃我能吃
Malay: Saya boleh makan apa sahaja yang saya boleh makan"
58988,电视剧9 EP13,,英语,能吃我能吃,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_07_42,600_00_07_43,680.wav","If I can eat, I can eat"
58989,电视剧9 EP13,,马来语,我我病了,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_07_44,639_00_07_45,840.wav","Translate this from Chinese to Malay:
Chinese: 我我病了
Malay: Saya sakit."
58990,电视剧9 EP13,,英语,我我病了,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_07_44,639_00_07_45,840.wav",I I'm sick
58991,电视剧9 EP13,,马来语,是不是我也病了,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_07_46,040_00_07_46,959.wav","Translate this from Chinese to Malay:
Chinese: 是不是我也病了
Malay: Adakah saya sakit juga?"
58992,电视剧9 EP13,,英语,是不是我也病了,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_07_46,040_00_07_46,959.wav",Am I sick too?
58993,电视剧9 EP13,,马来语,我是不是也得补充营养,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_07_47,120_00_07_48,319.wav","Translate this from Chinese to Malay:
Chinese: 我是不是也得补充营养
Malay: Adakah saya perlu menambah nutrien juga?"
58994,电视剧9 EP13,,英语,我是不是也得补充营养,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_07_47,120_00_07_48,319.wav",Do I need to supplement my nutrition as well?
58995,电视剧9 EP13,,马来语,那还有这个大车厘子,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_07_48,519_00_07_50,240.wav","Translate this from Chinese to Malay:
Chinese: 那还有这个大车厘子
Malay: Kemudian ada ceri besar ini"
58996,电视剧9 EP13,,英语,那还有这个大车厘子,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_07_48,519_00_07_50,240.wav",Then there's this big cherry
58997,电视剧9 EP13,,马来语,我病的时候怎么没有呢,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_07_50,399_00_07_51,439.wav","Translate this from Chinese to Malay:
Chinese: 我病的时候怎么没有呢
Malay: Mengapa tiada ini semasa saya sakit?"
58998,电视剧9 EP13,,英语,我病的时候怎么没有呢,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_07_50,399_00_07_51,439.wav",Mengapa tiada ini semasa saya sakit?
58999,电视剧9 EP13,,马来语,你不病的时候也能吃啊,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_07_53,639_00_07_55,120.wav","Translate this from Chinese to Malay:
Chinese: 你不病的时候也能吃啊
Malay: Awak boleh makan juga."
59000,电视剧9 EP13,,英语,你不病的时候也能吃啊,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_07_53,639_00_07_55,120.wav",You can eat it even when you're not sick.
59001,电视剧9 EP13,,马来语,这不你回来了吗来现在就打开吃,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_07_55,120_00_07_57,360.wav","Translate this from Chinese to Malay:
Chinese: 这不你回来了吗来现在就打开吃
Malay: Bukankah awak sudah balik?
Buka sahaja untuk makan."
59002,电视剧9 EP13,,英语,这不你回来了吗来现在就打开吃,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_07_55,120_00_07_57,360.wav","You're back, so open it and eat it now."
59003,电视剧9 EP13,,马来语,你好好歇着去吧,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_08_00,680_00_08_01,519.wav","Translate this from Chinese to Malay:
Chinese: 你好好歇着去吧
Malay: Awak pergi berehat."
59004,电视剧9 EP13,,英语,你好好歇着去吧,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_08_00,680_00_08_01,519.wav",You go and rest.
59005,电视剧9 EP13,,马来语,厨房是我的阵地,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_08_01,519_00_08_02,959.wav","Translate this from Chinese to Malay:
Chinese: 厨房是我的阵地
Malay: Dapur tempat saya."
59006,电视剧9 EP13,,英语,厨房是我的阵地,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_08_01,519_00_08_02,959.wav",Dapur tempat saya.
59007,电视剧9 EP13,,马来语,我不允许你胡来,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_08_03,559_00_08_04,600.wav","Translate this from Chinese to Malay:
Chinese: 我不允许你胡来
Malay: Saya tidak akan membenarkan awak melakukan apa-apa"
59008,电视剧9 EP13,,英语,我不允许你胡来,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_08_03,559_00_08_04,600.wav",Saya tidak akan membenarkan awak melakukan apa-apa
59009,电视剧9 EP13,,马来语,你才听话呢,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_08_06,160_00_08_07,160.wav","Translate this from Chinese to Malay:
Chinese: 你才听话呢
Malay: Awak yang patuh"
59010,电视剧9 EP13,,英语,你才听话呢,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_08_06,160_00_08_07,160.wav",You're the one who's obedient
59011,电视剧9 EP13,,马来语,你现在是个生病的爸爸,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_08_08,840_00_08_10,240.wav","Translate this from Chinese to Malay:
Chinese: 你现在是个生病的爸爸
Malay: Awak seorang ayah yang sakit sekarang."
59012,电视剧9 EP13,,英语,你现在是个生病的爸爸,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_08_08,840_00_08_10,240.wav",You're a sick father now
59013,电视剧9 EP13,,马来语,听我的回去休息去,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_08_10,360_00_08_11,680.wav","Translate this from Chinese to Malay:
Chinese: 听我的回去休息去
Malay: Dengar cakap saya, balik dan berehat"
59014,电视剧9 EP13,,英语,听我的回去休息去,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_08_10,360_00_08_11,680.wav",Listen to me and go back and rest
59015,电视剧9 EP13,,马来语,你是不是觉得你自己长大了,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_08_12,160_00_08_13,800.wav","Translate this from Chinese to Malay:
Chinese: 你是不是觉得你自己长大了
Malay: Adakah anda fikir anda telah membesar?"
59016,电视剧9 EP13,,英语,你是不是觉得你自己长大了,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_08_12,160_00_08_13,800.wav",Do you think you've grown up?
59017,电视剧9 EP13,,马来语,你是不是觉得,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_08_13,800_00_08_14,519.wav","Translate this from Chinese to Malay:
Chinese: 你是不是觉得
Malay: Adakah anda fikir"
59018,电视剧9 EP13,,英语,你是不是觉得,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_08_13,800_00_08_14,519.wav",Do you think
59019,电视剧9 EP13,,马来语,我一会再跟你说,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_08_18,240_00_08_19,120.wav","Translate this from Chinese to Malay:
Chinese: 我一会再跟你说
Malay: Saya akan beritahu awak nanti"
59020,电视剧9 EP13,,英语,我一会再跟你说,测试集a,"/alg_2025_audios_final/电视剧9 EP13/电视剧9 EP13_00_08_18,240_00_08_19,120.wav",I'll talk to you later
